FeatureID	Taxon	Confidence
1718169f1bea3afecb1797f7db4af369	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;__;__;__	0.757691017641002
17189cded8d27f043cf35daeec2d3916	k__Archaea;__;__;__;__;__;__	0.881602934869008
17190b7bcc9040a899e55d031988d47d	k__Bacteria;p__Chlorobi;c__Ignavibacteria;o__Ignavibacteriales;f__lheB3-7;__;__	0.82788564053165
1719e7ee841c2a60228f1802ae1bb150	k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Lentisphaerales;f__Lentisphaeraceae;__;__	0.999999906801581
171bbe0b83a1599e0d366cd5d8c1b8a8	k__Bacteria;__;__;__;__;__;__	0.998047710106437
17202bdaff0107118c9b92669399805f	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;__	0.999985418256525
17205f2ba39adfce6a86bd58ef8cb742	k__Bacteria;p__Planctomycetes;c__Pla3;__;__;__;__	0.993778877736509
17211a071752406067564428d3f75796	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;__	0.999999332945047
17287fb3a5160e5c6c06e3e295e89950	k__Bacteria;p__Proteobacteria;__;__;__;__;__	0.829780844660571
172ce73513c6d8498835cf314d6d8e4c	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax;__	0.888181623560864
172d054e438877ccc53bfaa6b85677a5	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter;__	0.999963737496181
17328fe90c620eae606b4f10c3b04ff3	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Oceanospirillum;__	0.996533915998692
1733fce7da81ed55f98f84b083d88116	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Planctomyces;__	0.99688349827301
17378f76de55dd180d56f7cd24397768	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Nannocystaceae;g__Plesiocystis;__	0.808261494398022
173d600bf73645b88452bdb9e63fb658	k__Bacteria;__;__;__;__;__;__	0.996820486987961
173f48ef358a1daf269d9596e5c8a92d	k__Bacteria;__;__;__;__;__;__	0.981190197654163
17456cf15d1a932dec8ed6d7e63a445e	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__fortis;	0.822546848974925
1745bca3d1cfc6b3aa30c05e7551bcf0	k__Bacteria;p__Acidobacteria;c__RB25;__;__;__;__	0.950164456875136
17470fb70163ffbb4af0fcb3ccdf4027	k__Bacteria;__;__;__;__;__;__	0.992058644878006
1748c77b88d85c4c6fbed9cec4f70dcd	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;__;__	0.999114791450427
17496f2057f0b1dc4466844ba045d6fb	k__Bacteria;p__Bacteroidetes;__;__;__;__;__	0.971927429940328
174fe0ebc888e5af8df0733bbf2030da	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;__;__	0.801927321812417
1751e6f7dcb1945b165e0d127033c63f	k__Bacteria;__;__;__;__;__;__	0.997911807968372
17526fa416d2815006283411242f3377	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;__;__	0.985559451606592
17574f84faa7ba2990f1486c61076622	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;__;__	0.920813157090579
175b358781b6bf0ae60a656e2e052dd8	k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;__;__;__	0.750047967988818
175d2e85b96488c899714f6442dd69da	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;__;__;__	0.833467830724
175f6ac6140c7439b29bfe8dda7bfd8c	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;__;__;__	0.822316045391508
1761820a8532e6058680131df7f97f6c	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;__;__;__	0.752197115793163
17619ab962597aeb4daa43dc8e009d2b	k__Bacteria;p__Planctomycetes;c__C6;o__d113;__;__;__	0.999490655678954
17626680870196159dddab9642020b3c	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;__	0.887574162239729
176306451a47028815e768a27813e401	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;__;__;__	0.758746054773484
1764f6acd1fc342a16630304b3a6e888	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__ACK-M1;__;__	0.999999787759429
1767e9701d2bae5ded8989e1a2e37b89	k__Bacteria;p__Planctomycetes;c__Pla3;__;__;__;__	0.871009617399196
1768bcbb671127366017cf55275c8b30	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;__;__	0.888644671882288
17696e4a392d28d4ccd39e760c428989	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae;__;__	0.998232640756219
176cdc41015dc30a891823053d682e94	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalorhabdales;__;__;__	0.96619037761204
176e167efaccfd7f69f93e62e9c31796	k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales];f__Rhodothermaceae;__;__	0.993625347704586
17718c841a5f6cf6a6053027de27605d	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;__	0.72697591438988
17726ae131cc663bced2e5933bdf1a03	k__Bacteria;p__Bacteroidetes;__;__;__;__;__	0.853005227322905
177400cc48cf0c0b653b93518a50f913	k__Bacteria;__;__;__;__;__;__	0.997988219533989
17749c72ebfc13760b6dd123ab6de48b	k__Bacteria;p__WS3;c__PRR-12;o__GN03;f__KSB4;__;__	0.999788350175652
177723a713d3bb5c8335b58ec7475289	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae;g__Hyphomonas;__	0.996850554589504
17775881815f4d8f1a9462e7ac461472	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;__;__	0.99992956243229
1778f1be4258f252115b9b3e21240b54	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;__;__;__	0.976597345913725
177b52748b485b112434a1be3afa63e1	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Rhodovibrio;__	0.879044296983392
177bd376835f49b574c807de21356302	k__Bacteria;p__Planctomycetes;c__BD7-11;__;__;__;__	0.999186936287567
177c9cb0612778613108b0d3158cbb24	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidithiobacillales;__;__;__	0.972998366085192
177e8255d49c49e8346638d56b147f39	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;__;__	0.994183201396906
177ec7dfd8cc693ede1ae07baa611d10	k__Bacteria;p__TM6;c__SJA-4;__;__;__;__	0.789909134772239
177fc5892f5e98e7f6195fa4948333fb	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae;__;__	0.98704942252057
177ff18a3cecdc718e82d99c13c3f03b	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;__;__;__	0.838283612419213
1780358f4bf7988dd8a1b11f6b0aa99d	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;__;__	0.747635681601013
17823d2c55b5474b18419ae0bf7ba97c	k__Bacteria;__;__;__;__;__;__	0.940090756786913
1782fb3ea14ac96e6a11878c5792858c	k__Bacteria;__;__;__;__;__;__	0.999793994986866
17858f3d33419e79d09b91f559de3ae5	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__bryophila;	0.806333122040685
178c2296aedf58c116f317a596d7ddb1	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;__;__	0.999937441850706
178c77c834b41052d590f0dc6260f20d	k__Bacteria;__;__;__;__;__;__	0.952074935156946
178dc73175fbf2561ba870604281d62a	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Kiloniellaceae;g__Thalassospira;__	0.727505160829305
17907387ebc20e8dffad7ff505347e8b	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__JTB215;__;__	0.999713669367362
179d4061f21dec420b3eff781812678d	k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae;g__Coraliomargarita;__	0.994189466053404
17a56cb3c222c37bf986295435ec34a5	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae;g__Saprospira;__	0.99995854388038
17a8b917813dd20eaebb76096932e8fd	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae;g__Lewinella;s__nigricans;	0.968030966343784
17aac70e93f1029c65190a0a1f3f9651	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinilabiaceae;g__Cytophaga;s__fermentans;	0.994575932194951
17ad27b9bf57ae16662ff53c6c221ae4	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;__;__	0.828670965585399
17af2007eb21925cd8e61332abd48f4c	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__BD2-13;__	0.998698288757864
17af44cc13b748fb575241c5181d41be	k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725;__;__;__	0.957521138020374
17b00b69d4dd80ace1c6a56cffefd20b	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__;__;__;__	0.993934904522792
17b1979562a9a4e44b57e4ef5d08fa08	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__;__;__;__	0.83118715599371
17b2ee71b2b4f57c34c01150eab83649	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae;__;__	0.832376666797501
17b49b5e4dccec67104b2209057da695	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Oceanospirillum;__	0.99994623830008
17b75760bf78fad0e7f2e6fb07ddeef1	k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5;__;__;__;__	0.999751762104695
17b90bbc97eae7de2f899c9798f8e96e	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__;__;__;__	0.996685083318291
17bc7907e9fc90c42be794642d1b49bf	k__Bacteria;__;__;__;__;__;__	0.957496546011576
17bdf68c4bc10773ed539db93552e1e9	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;__	0.998423598302228
17c010824e0e0bd26a5fee5fda5d4fc1	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae];g__WH1-8;__	0.999976666571007
17c70111374c7b4a270665d4730d4dac	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonas;__	0.718974436906562
17cbdb0c79df80dd05873415cfa8773a	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Cloacibacterium;__	0.99995806715277
17cbdbab0947472b125a48bae0af0d8d	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;__;__;__	0.734738632434789
17cf96914df9d2633daa1b359d02cd33	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Marinomonas;__	0.993890819765218
17d3a523250c4a97fe79d5d0d1d41700	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;__;__	0.995626486044133
17d4821d6fa14f1f3b527a5f879136ec	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;__;__;__	0.999996131335529
17d7489f94ab508a2e3cfb515046a809	k__Bacteria;p__Bacteroidetes;__;__;__;__;__	0.922398153368143
17d7d4a7bb96f2098fffafdd6da105a1	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae;g__Lewinella;s__nigricans;	0.727630853925159
17d8d02bb28e8d76d5a8ccd10338b2d6	k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;__;__;__	0.952006734284323
17da3d1e5b3d2e56e9ed0d9cf03f6ea3	k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales;f__Victivallaceae;__;__	0.927436728805251
17e25c183e240373db5259ed00d2d284	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium;__	0.848058166939958
17e5000335ac3fa9b863644f4be80e5a	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae;__;__	0.998674437722781
17ec4d661db4ce2cb6c65f3ceba44891	k__Bacteria;p__SAR406;c__AB16;o__Arctic96B-7;f__A714017;g__so4B24;__	0.999999872046353
17ed9b61a552785a99d6b728d7cc8ac8	k__Bacteria;p__Proteobacteria;__;__;__;__;__	0.836982460163246
17edbc76aa981cad674c70104ed922d2	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__;__;__;__	0.999567949016862
17edc74daca03965ece2e49823d8992b	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;__;__	0.999987782018981
17ee2828c4ba35706bcfa472a5b888c4	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;__	0.97588859671014
17efccbdc107bff0ca749a7333be59b7	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Idiomarinaceae;g__Idiomarina;__	0.99865384340981
17f140e5d55d559ba351f2f90ce14828	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__;__;__;__	0.943826058909576
17f25fe08d16714b2dea284226a54318	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;__;__;__	0.880102839001088
17f28c9f6ae24098c3b67c2246d07874	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;__;__	0.954135642228974
17f69eea0fdb3a3614ac6365e35eaf4f	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__planctomycete;__	0.713606840615845
17f9396e26ce22de66b061860cfd0628	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;__;__	0.999095000032028
180000e2c1e8665aeea15b10889a3466	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__;__;__;__	0.990551346701037
18000be150ba581573d10f7e0919c01c	k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__CV106;__;__	0.999999627071374
18056270a03214b664661dc7a5be7615	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;__;__;__	0.960887395265601
1808db7e43be9dc80b2789cacc50b563	k__Bacteria;__;__;__;__;__;__	0.99876459042101
180974209f642f0cdbba9b52a8fdc931	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Crenotrichaceae;g__Crenothrix;__	0.992641723931168
1809a6a8a93a254aa1b1a5c7c0ac76c3	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;__;__;__	0.745455434922395
180bb00b0b187f22c14e67c5ebbfd9d8	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae;g__Lewinella;s__nigricans;	0.835971074956279
180e6c327a16f74cbd30356300a41b1d	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae;__;__	0.995469971118578
1811006c8908147956055441e044e8c0	k__Bacteria;p__NKB19;__;__;__;__;__	0.999823119562184
18115ee4b6d9c01696880c810d59c594	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;__;__;__	0.960765592898233
18117786ddbca5b2b418784d551b2bbb	k__Bacteria;p__Gemmatimonadetes;c__Gemm-2;__;__;__;__	0.99870383199961
18117bbd604aa1fdb773ce7f1bbcc7f0	k__Bacteria;p__Bacteroidetes;__;__;__;__;__	0.995507818526251
18139322984a0e5d08414017e2585cfd	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;__;__	0.977298278804124
1815df067a4a21346c406c5dca3e3972	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Colwellia;__	0.945314226423706
181a37dfc93b6cfc2e8dc77e9cf97281	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__	0.989789781936608
181b91b90f1b43e3ba39cebb32b23e71	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae;__;__	0.999992396855524
181d7b2820ddf96ff540c40e6d6145f8	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae;__;__	0.996847167624426
181e7abde916236e9669695de1dd5f57	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Synechococcales;f__Synechococcaceae;g__Paulinella;__	0.999281898342125
1820e01330402da314b4d4b2b3e4e3b8	k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725;__;__;__	0.81646223965949
182176ac1bf389daa9962c0d8534380e	k__Bacteria;p__Proteobacteria;__;__;__;__;__	0.93317002961707
1822bd63a6336c689587d98002f508b4	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;__;__	0.999998422140816
1823fde26aed3f6d4645884c394d6101	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;__;__	0.969682174165526
18264e95e6de5622394ae13714727d11	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__guillouiae;	0.960578091078501
18292ddf96c3302b4cbe0906bf991bf3	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Defluviitalea;s__saccharophila;	0.779006683759725
182aff9895c95f2b62070e27e064113c	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium;__	0.999956318261081
182d3a54fb2d47d122cc37dc86b88386	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;__;__	0.953120950017379
182dd887f3219e7e985c583a8d9300c1	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;__;__	0.995212396913346
1830dbd5920127e1798c1cf2374f8244	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__	0.98104764344339
183149c25189a7ccef194200b20a3fab	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Nisaea;__	0.757210394510964
18319a5fa00b0b5f4e678a3870d1ddb3	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium;__	0.997591566347248
183a3a79431aab112efb75398a5b5b31	k__Bacteria;__;__;__;__;__;__	0.935262502517017
183a7adb0a3769b7f91248611f611559	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__;__;__;__	0.883073149800088
183d0ae7e0a0168a38da76b4b22a402e	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__;__;__;__	0.998917974496128
183d5892f87e99f023aaa2125f1e8e2c	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassomonas;__	0.70689726278885
18403b80c9dd56385c1e811207bd8c4b	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__	0.903930561464861
1841c8188ab5fa1029ace0561480aff8	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae];g__Fusibacter;__	0.86755945777992
1849751df4189a890eebdca9e1b0a7c1	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Rubrivivax;__	0.790668266918768
18498cbe4deceb68b4be3a44db5aa3f2	k__Bacteria;p__Planctomycetes;c__OM190;o__agg27;__;__;__	0.996272199202258
1849935dfbd3ee81347f28974522bf27	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;__;__;__	0.739888378776349
184b903b40275ca5d94b254b02ff7161	k__Bacteria;__;__;__;__;__;__	0.94440789508555
1851ccfd0b3e7f9068e2090766350ffe	k__Bacteria;__;__;__;__;__;__	0.952035919980085
1854210a7e07a5a3aa7c7c004a3b52c3	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;__;__	0.965864014353552
18556df041dcb832ece57cae845cc8b9	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;__;__	0.999932891793124
185757c9e05e7e1bcc979d5512ca069b	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;__;__	0.847002789553981
185b936bf9dea330c98c15cb2ef1dfd5	k__Bacteria;p__ZB3;c__BS119;__;__;__;__	0.999906242382298
185c397113eca521b6afd8ce6befffea	k__Bacteria;p__Planctomycetes;c__BD7-11;__;__;__;__	0.994436665550564
185da7e1d5d1daff537fbe650041e4c5	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__delbrueckii;	0.999524895770813
185f57d9227a7dc2cf07cbde57812cfb	k__Bacteria;p__Planctomycetes;c__OM190;o__agg27;__;__;__	0.999999995941636
1860f725a7e8dca63ac6c94744d91411	k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales];f__Rhodothermaceae;g__Rubricoccus;__	0.999172913480197
18616903441fd952808e6964c15be1e2	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;__	0.999999694027581
186175a40b97ede6601d8e792bdfbd7f	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia;__	0.999999396747978
1862cdd5e8121203a03347c5fd9be6be	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassomonas;__	0.996694841134762
18637bfd568ef4b0ec3d3d88bef49ae9	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;__;__	0.966694320652471
1864db5a6126506c11834eaab07a4616	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;__;__	0.715362192499052
18655ac3c07136c82fe3cc0e89b40474	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Oleispira;__	0.978996871843618
186680024e48626f8f465c2bf0fe742b	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;__	0.96113167237497
1866e86ae9a050ccb601f89fb8aaa9e9	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__;__;__;__	0.995672738292402
186711c3d49b6375e2790df99a6b9c78	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae;g__Bacteriovorax;__	0.988948641979082
186aa89e279c57fb94d0a65481aec317	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;__	0.98900776537542
186f25bf1354f947601e3700fbc1ed2d	k__Bacteria;__;__;__;__;__;__	0.99850066867153
18715784bf8def333a844175db52e4e7	k__Bacteria;p__WS3;c__PRR-12;o__GN03;__;__;__	0.99999326102977
187326f0f45f639e816a901c65e15f9d	k__Bacteria;p__Bacteroidetes;__;__;__;__;__	0.934831885753729
18758afa1b3a324f8d2c27e55318eb49	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;__;__	0.743814278501115
1875d0b808346a911c644955a2ee0f7b	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Cloacibacterium;__	0.999999662294045
18781455e48acf8b1ae7c69934d45309	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Neptuniibacter;s__caesariensis;	0.98651409652236
188284c394a7840dec25555e31e5ae7c	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;__;__	0.752782957764108
188a6a6883e0e3039306679295a60aed	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HTCC2188;f__HTCC2089;__;__	0.808330654978351
188ab88d5c4e68cd68484d19f441dfe7	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__;__;__;__	0.999180003576594
18907576f7ef73443c287df5663a1215	k__Bacteria;__;__;__;__;__;__	0.998078284767283
1890d8de99d28d8e36a8b4b1f7a041ff	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;__;__	0.985246603908982
18937bfb99837bd7d9f6415ae1a35922	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae;__;__	0.959512084767017
1893fb17e4387e50e1663dcf6e2506a0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Ruegeria;s__lacuscaerulensis;	0.879531338619736
18943a1e383112ce4076e283e60d260a	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;__;__	0.886072429984177
18956292fd71c607b981bf7bce9fe565	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;__;__	0.876934088152193
189615851806986f506228aad48616c5	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__	0.969075423641571
189b98454828995035f154d81c4d80eb	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__;__;__;__	0.998063346969373
189c19846fc8555ae4dcccd15967301e	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Oceanospirillum;__	0.999946811897689
189c8e93c152d3332a5fc550fd3eee38	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HTCC2188;f__HTCC2089;__;__	0.994483280928344
